credit_amt,number_of_credit,new_sam_1,new_sam_0,information_gain
1179715,18,5553,46508,8.29E-05
1007000,8,16071,35990,0.000281882
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1702528,7,7473,44588,0.000188932
1710000,6,8274,43787,0.00021302
0,0,52060,1,1.42E-07
2878109,16,1317,50744,7.14E-06
0,0,52060,1,1.42E-07
1080000,7,16060,36001,0.000381721
0,0,52060,1,1.42E-07
2013410,19,2151,49910,1.33E-05
6087,1,32932,19129,0.000819735
1680000,6,8497,43564,0.000232429
1906294,13,4119,47942,5.42E-05
1050012,13,10290,41771,0.000101454
0,0,52060,1,1.42E-07
720000,5,25298,26763,0.000649947
2780000,14,1861,50200,3.81E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1454000,18,3786,48275,6.42E-05
0,0,52060,1,1.42E-07
2188538,7,4903,47158,8.91E-05
0,0,52060,1,1.42E-07
974024,37,1978,50083,4.61E-05
508000,6,22830,29231,0.000452892
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1220000,10,10074,41987,0.000115385
1615681,8,7278,44783,0.000172798
1398726,10,8022,44039,0.000134756
1800200,9,5861,46200,0.000121872
1532554,11,6194,45867,9.30E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
42000,1,31756,20305,0.000812006
0,0,52060,1,1.42E-07
1940000,5,7398,44663,0.000161992
1000000,26,3619,48442,5.34E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
905231,34,2308,49753,7.29E-05
1088823,15,8224,43837,0.000132012
1441860,38,1526,50535,1.67E-05
165000,2,29107,22954,0.000692212
1159380,5,18356,33705,0.000594451
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
870500,15,9653,42408,7.92E-05
0,0,52060,1,1.42E-07
29832,1,32128,19933,0.00083785
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
942964,4,24533,27528,0.000737034
1586550,11,5867,46194,0.000104051
120000,5,26736,25325,0.000723161
0,0,52060,1,1.42E-07
2161300,6,5468,46593,9.36E-05
1997000,34,1263,50798,1.56E-05
0,0,52060,1,1.42E-07
1000000,8,16300,35761,0.000300749
3380000,6,1883,50178,1.16E-05
1149975,28,2800,49261,3.37E-05
379763,3,27680,24381,0.000764949
2895000,2,2885,49176,5.48E-05
2755000,4,3223,48838,3.09E-05
896500,6,21432,30629,0.000463739
1050000,5,21453,30608,0.00063175
6000,1,32980,19081,0.000826596
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1573528,13,5197,46864,6.12E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2690063,14,2008,50053,8.03E-06
2955000,9,2136,49925,3.87E-05
4463500,15,759,51302,1.58E-05
2707500,51,427,51634,1.14E-05
1000000,10,13659,38402,0.00015575
605000,2,26999,25062,0.000704853
0,0,52060,1,1.42E-07
1087538,26,3358,48703,3.81E-05
0,0,52060,1,1.42E-07
1021000,11,12251,39810,9.93E-05
928600,6,21191,30870,0.000440123
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1132000,18,5878,46183,0.000104822
711400,7,19738,32323,0.0003281
0,0,52060,1,1.42E-07
1681700,6,8470,43591,0.000230048
2456787,12,2837,49224,5.15E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
200000,2,28901,23160,0.000691164
1018502,24,4179,47882,4.40E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
656432,9,16365,35696,0.000203268
73000,2,29797,22264,0.00075518
1745361,14,4172,47889,4.37E-05
286400,12,13023,39038,0.000117534
1340000,6,12701,39360,0.000361172
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
977690,5,23676,28385,0.000659586
0,0,52060,1,1.42E-07
4176898,11,1084,50977,8.28E-07
0,0,52060,1,1.42E-07
984100,17,7556,44505,0.000119265
2889244,16,1310,50751,6.88E-06
1668570,5,9516,42545,0.000231965
0,0,52060,1,1.42E-07
1283000,5,15434,36627,0.000486588
1000,1,33288,18773,0.000817976
1680000,4,9604,42457,0.000261931
0,0,52060,1,1.42E-07
1335097,23,3246,48815,4.56E-05
0,0,52060,1,1.42E-07
1001744,21,5602,46459,7.10E-05
1769899,142,159,51902,2.27E-05
17600,1,32457,19604,0.000831412
1435300,22,2997,49064,4.55E-05
1335430,22,3530,48531,6.40E-05
992650,21,5664,46397,7.48E-05
16000,1,32505,19556,0.000785789
1440000,4,12634,39427,0.000379068
250000,1,29330,22731,0.000695472
999000,7,18033,34028,0.000393683
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
39000,2,30056,22005,0.00066451
1220000,5,16828,35233,0.000480689
0,0,52060,1,1.42E-07
1640000,24,2137,49924,2.37E-05
1119000,6,17103,34958,0.000484581
7986500,14,205,51856,2.93E-05
4085228,58,178,51883,1.13E-07
965000,10,14045,38016,0.000125797
2086703,6,5906,46155,0.000106793
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
100000,2,29627,22434,0.000733127
0,0,52060,1,1.42E-07
7000,1,32901,19160,0.000815323
0,0,52060,1,1.42E-07
4275861,27,308,51753,3.43E-06
0,0,52060,1,1.42E-07
252000,6,23222,28839,0.000492074
1069135,5,20855,31206,0.000667649
1976000,8,5482,46579,9.46E-05
1164000,14,8222,43839,8.74E-05
1074500,18,6325,45736,0.000101684
41400,1,31759,20302,0.000812424
912700,4,24802,27259,0.000743815
1000000,11,12634,39427,0.000120511
60000,2,29894,22167,0.000668461
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
5300000,20,257,51804,3.67E-05
1064000,7,16409,35652,0.000370817
2297000,11,3421,48640,9.58E-05
1128940,6,16861,35200,0.000484106
1674310,8,6965,45096,0.000168281
5900000,7,498,51563,9.83E-06
1855000,11,4843,47218,8.49E-05
0,0,52060,1,1.42E-07
1351220,4,14323,37738,0.000448133
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2181512,47,580,51481,2.48E-05
0,0,52060,1,1.42E-07
2068000,8,5073,46988,8.36E-05
1139000,9,12231,39830,0.000234243
808000,19,6746,45315,5.73E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2581090,43,562,51499,6.68E-08
0,0,52060,1,1.42E-07
706000,8,17874,34187,0.000265663
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1640850,12,5261,46800,7.98E-05
0,0,52060,1,1.42E-07
1084000,7,15949,36112,0.000371384
1200000,6,15303,36758,0.000377105
1146000,6,16471,35590,0.000468477
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2764940,14,1890,50171,4.54E-06
2439966,6,4098,47963,8.62E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
30000,7,20674,31387,0.000371745
141853,10,15326,36735,0.000163442
1980000,11,4451,47610,7.52E-05
0,0,52060,1,1.42E-07
1242257,17,5478,46583,0.000112278
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1197356,16,6319,45742,8.57E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1155885,17,6125,45936,0.000104779
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
71000,6,23436,28625,0.000470837
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
6000,1,32980,19081,0.000826596
1450000,19,3497,48564,4.60E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
1405178,56,683,51378,1.08E-05
907000,11,13231,38830,0.000104951
1316000,15,6122,45939,0.000104572
40000,1,31848,20213,0.000824873
855000,9,15875,36186,0.00018488
2300337,40,858,51203,7.09E-06
250000,2,28673,23388,0.000687486
0,0,52060,1,1.42E-07
1050500,17,6994,45067,0.000131353
1176485,18,5578,46483,8.46E-05
1765000,12,4863,47198,8.63E-05
648000,6,22486,29575,0.000440176
924000,12,12269,39792,0.000100285
427000,7,20324,31737,0.000359936
1514000,32,1744,50317,2.97E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1397070,9,8701,43360,0.00016647
0,0,52060,1,1.42E-07
310100,1,28903,23158,0.000716189
0,0,52060,1,1.42E-07
33000,1,31971,20090,0.000842261
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
642856,12,12857,39204,0.000108331
1462000,13,5902,46159,6.13E-05
1293600,8,10865,41196,0.00024085
7000,3,29128,22933,0.000694826
869000,9,15820,36241,0.000196035
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1163100,31,2307,49754,3.35E-05
0,0,52060,1,1.42E-07
1295000,5,15273,36788,0.000469724
994000,21,5650,46411,7.39E-05
0,0,52060,1,1.42E-07
1750000,5,8864,43197,0.000219628
906110,17,7759,44302,8.74E-05
0,0,52060,1,1.42E-07
1265500,14,7183,44878,8.09E-05
102500,2,29601,22460,0.000729786
1115000,11,10753,41308,0.000129021
0,0,52060,1,1.42E-07
1268433,14,7156,44905,7.94E-05
1256000,6,14140,37921,0.000357909
2000000,6,6390,45671,0.000106093
525000.09,5,25913,26148,0.000673276
0,0,52060,1,1.42E-07
7327500,68,19,52042,2.71E-06
1045000,14,9572,42489,8.67E-05
150000,1,30211,21850,0.000733061
0,0,52060,1,1.42E-07
1640850,12,5261,46800,7.98E-05
207100,3,28283,23778,0.000764507
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1520000,5,11165,40896,0.00028823
1237900,9,10675,41386,0.000205939
0,0,52060,1,1.42E-07
81000,7,20659,31402,0.000370405
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1145077,14,8402,43659,9.79E-05
939700,32,2509,49552,6.63E-05
1129271,21,4831,47230,8.41E-05
1176000,8,12718,39343,0.00023537
2709006,14,1977,50084,7.03E-06
1129399,17,6319,45742,0.000118485
150000,3,28543,23518,0.000746349
469000,4,26964,25097,0.000751836
0,0,52060,1,1.42E-07
1833086,9,5713,46348,0.00011092
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1105000,9,12789,39272,0.000222655
316100,4,27408,24653,0.000809375
1800000,6,7717,44344,0.000187764
1023800,16,7867,44194,8.04E-05
0,0,52060,1,1.42E-07
5100000,20,293,51768,4.19E-05
1168000,8,12871,39190,0.000247557
2262000,11,3528,48533,8.27E-05
0,0,52060,1,1.42E-07
966000,5,23776,28285,0.000646043
1340000,5,14348,37713,0.000450713
1601220,5,10150,41911,0.000265105
23000,1,32242,19819,0.000854157
2169682,46,628,51433,2.95E-05
0,0,52060,1,1.42E-07
1440244,7,9734,42327,0.000250802
2580555,43,563,51498,6.10E-08
1105000,6,17420,34641,0.000492954
8001000,14,200,51861,2.86E-05
4017305,58,188,51873,1.84E-08
1000000,16,8106,43955,9.41E-05
0,0,52060,1,1.42E-07
140000,3,28600,23461,0.000753683
164000,2,29118,22943,0.000693581
4262048,27,316,51745,3.86E-06
0,0,52060,1,1.42E-07
2151000,9,4415,47646,9.05E-05
1040000,8,15381,36680,0.00026296
2125000,5,6152,45909,0.000124665
1184756,16,6410,45651,7.68E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1023440,8,15708,36353,0.000253057
1670000,5,9511,42550,0.000231539
427000,7,20324,31737,0.000359936
1905000,14,3789,48272,3.59E-05
33000,1,31971,20090,0.000842261
1494000,10,7007,45054,0.000114882
0,0,52060,1,1.42E-07
995000,11,12713,39348,0.000125098
386674,5,26258,25803,0.000715202
3000000,9,2056,50005,3.34E-05
2848578,7,2519,49542,1.04E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
392100,14,10985,41076,7.95E-05
73000,2,29797,22264,0.00075518
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1310700,20,4175,47886,0.000112965
4000,1,33077,18984,0.000788072
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1659700,6,8620,43441,0.000220628
0,0,52060,1,1.42E-07
2780000,14,1861,50200,3.81E-06
5836400,5,629,51432,2.43E-06
2533538,8,3282,48779,6.45E-05
1170000,10,10824,41237,0.000133488
1012000,7,17624,34437,0.000356351
886000,16,8513,43548,7.83E-05
317840,3,27885,24176,0.000791611
0,0,52060,1,1.42E-07
1069000,22,4801,47260,6.62E-05
1140000,12,9783,42278,0.000125904
3434000,22,724,51337,3.94E-05
1258529,14,7254,44807,8.51E-05
1262000,5,15890,36171,0.000458133
405000,2,27954,24107,0.000672843
6377500,59,27,52034,3.85E-06
910000,12,12314,39747,0.000102692
0,0,52060,1,1.42E-07
150000,1,30211,21850,0.000733061
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1153275,28,2789,49272,3.31E-05
0,0,52060,1,1.42E-07
2321800,8,3978,48083,0.000119533
1371000,11,7733,44328,0.000115028
60000,1,31404,20657,0.000789602
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1997500,34,1262,50799,1.56E-05
1643015,13,4882,47179,5.68E-05
0,0,52060,1,1.42E-07
1110000,17,6470,45591,0.000111614
0,0,52060,1,1.42E-07
62500,1,31299,20762,0.000854513
0,0,52060,1,1.42E-07
1178000,12,9308,42753,9.72E-05
1143523,25,3367,48694,2.66E-05
0,0,52060,1,1.42E-07
4454500,16,609,51452,6.52E-06
3045000,9,1979,50082,2.86E-05
1087544,5,20326,31735,0.000715034
2592802,14,2188,49873,1.49E-05
1074600,6,18238,33823,0.000480962
0,0,52060,1,1.42E-07
1060000,6,18583,33478,0.000492684
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1031000,8,15564,36497,0.000277648
875200,17,7832,44229,9.16E-05
1412908,60,536,51525,3.17E-06
1910000,7,6295,45766,0.000135498
1164000,8,12935,39126,0.000252729
20500,1,32296,19765,0.000861947
0,0,52060,1,1.42E-07
1044895,22,4932,47129,7.44E-05
1387765,23,3065,48996,3.51E-05
1438335,22,2973,49088,4.40E-05
0,0,52060,1,1.42E-07
1170000,2,18617,33444,0.000624198
1741374,142,164,51897,2.34E-05
1010065,21,5565,46496,6.88E-05
1335821,24,2977,49084,3.04E-05
0,0,52060,1,1.42E-07
1221000,17,5630,46431,8.80E-05
0,0,52060,1,1.42E-07
1138000,7,14757,37304,0.000393545
1061831,25,3673,48388,3.02E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2055436,14,3459,48602,3.10E-05
0,0,52060,1,1.42E-07
1832554,12,4638,47423,7.13E-05
1006000,6,20028,32033,0.000500858
100000,1,30868,21193,0.000820987
1500000,6,10196,41865,0.000269198
508000,6,22830,29231,0.000452892
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1448665,6,10858,41203,0.000283202
1228800,15,6821,45240,0.000118958
2527000,7,3500,48561,6.19E-05
0,0,52060,1,1.42E-07
2581900,9,2955,49106,5.97E-05
1500000,6,10196,41865,0.000269198
1270000,11,8765,43296,0.000105822
2178000,17,2217,49844,4.43E-05
5397300,21,237,51824,3.38E-05
1082060,5,20481,31580,0.000677793
0,0,52060,1,1.42E-07
775000,5,25073,26988,0.000648221
1125000,5,19228,32833,0.000667858
1056670,6,18649,33412,0.000499517
2871381,16,1325,50736,7.45E-06
1062000,12,10881,41180,0.000137118
1198400,17,5817,46244,8.43E-05
0,0,52060,1,1.42E-07
1030000,6,19402,32659,0.000438095
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
886232,9,15734,36327,0.000190175
1429023,14,5738,46323,6.52E-05
0,0,52060,1,1.42E-07
392100,14,10985,41076,7.95E-05
0,0,52060,1,1.42E-07
1046585,22,4924,47137,7.39E-05
0,0,52060,1,1.42E-07
1341455,22,3498,48563,6.18E-05
450000,1,28117,23944,0.000668287
17600,1,32457,19604,0.000831412
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3780000,7,1471,50590,5.76E-07
1192367,28,2716,49345,2.91E-05
1035000,12,11273,40788,0.000119246
972465,7,18482,33579,0.000314635
1180000,7,13937,38124,0.000317618
6000,1,32980,19081,0.000826596
1451870,22,2904,49157,5.61E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1424146,5,12696,39365,0.000385181
1431475,24,2674,49387,2.69E-05
994639,21,5644,46417,7.36E-05
1731436,142,165,51896,2.35E-05
1670000,5,9511,42550,0.000231539
0,0,52060,1,1.42E-07
1149000,8,13209,38852,0.000275352
0,0,52060,1,1.42E-07
808944,4,25581,26480,0.000709029
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
972240,17,7600,44461,9.17E-05
998747,9,14887,37174,0.000225021
1963852,8,5518,46543,9.71E-05
39000,1,31869,20192,0.000827826
147840,2,29249,22812,0.000685393
2592053,10,2764,49297,4.66E-05
1246000,8,11545,40516,0.000236784
927500,15,9504,42557,7.17E-05
102500,2,29601,22460,0.000729786
1110000,10,11690,40371,0.000160106
1126380,22,4448,47613,7.50E-05
1006885,14,9992,42069,8.52E-05
0,0,52060,1,1.42E-07
2780000,14,1861,50200,3.81E-06
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2533538,8,3282,48779,6.45E-05
1237736,14,7449,44612,9.68E-05
0,0,52060,1,1.42E-07
1027900,7,17256,34805,0.000324159
1180000,5,17848,34213,0.000538357
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3794339,10,1350,50711,1.84E-06
1375115,21,3666,48395,7.35E-05
3498578,9,1565,50496,8.03E-06
1518000,6,9956,42105,0.000248096
998000,4,23674,28387,0.000821891
1205000,5,17165,34896,0.000491019
0,0,52060,1,1.42E-07
2355000,16,2078,49983,5.39E-05
217500,1,29535,22526,0.000721345
95700,2,29656,22405,0.000736863
1675070,10,5914,46147,0.000107358
0,0,52060,1,1.42E-07
1126900,30,2482,49579,4.47E-05
427000,7,20324,31737,0.000359936
0,0,52060,1,1.42E-07
993000,21,5663,46398,7.47E-05
0,0,52060,1,1.42E-07
3818265,22,626,51435,2.93E-05
1116000,17,6425,45636,0.000108496
1776550,12,4820,47241,8.33E-05
0,0,52060,1,1.42E-07
7000,1,32901,19160,0.000815323
1105000,6,17420,34641,0.000492954
0,0,52060,1,1.42E-07
600000,1,27265,24796,0.000738019
8003000,14,198,51863,2.83E-05
0,0,52060,1,1.42E-07
4104931,58,174,51887,1.75E-07
0,0,52060,1,1.42E-07
1307966,7,11714,40347,0.000363704
140000,3,28600,23461,0.000753683
5143000,5,894,51167,1.10E-06
4206375,27,337,51724,5.07E-06
2196000,20,1801,50260,5.40E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1085900,17,6695,45366,0.000127683
1325000,5,14630,37431,0.000480217
0,0,52060,1,1.42E-07
2614830,43,535,51526,3.27E-07
0,0,52060,1,1.42E-07
1790000,4,8697,43364,0.000227278
5550000,22,188,51873,2.68E-05
1133000,8,13488,38573,0.000299181
2427000,12,2913,49148,5.67E-05
6755000,7,346,51715,2.89E-05
2110000,5,6251,45810,0.000132131
1098000,5,20032,32029,0.000679604
991000,7,18248,33813,0.000351824
1986820,7,5896,46165,0.000106087
1390000,6,11889,40172,0.000308558
1416600,5,12860,39201,0.000401527
1845000,10,5260,46801,7.98E-05
0,0,52060,1,1.42E-07
2188646,46,620,51441,2.87E-05
2060000,8,5104,46957,8.57E-05
0,0,52060,1,1.42E-07
808000,19,6746,45315,5.73E-05
970,1,33289,18772,0.00081812
0,0,52060,1,1.42E-07
800000,4,25652,26409,0.000717749
1375750,7,10732,41329,0.000271989
60000,1,31404,20657,0.000789602
150000,1,30211,21850,0.000733061
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2119039,10,4276,47785,8.05E-05
1000000,7,18001,34060,0.000390703
1609000,23,2267,49794,3.11E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
4494500,16,596,51465,5.86E-06
1048828,25,3724,48337,3.26E-05
469000,4,26964,25097,0.000751836
1584000,12,5526,46535,8.12E-05
0,0,52060,1,1.42E-07
2193787,11,3759,48302,8.03E-05
0,0,52060,1,1.42E-07
1066000,9,13553,38508,0.000227788
1622215,13,4958,47103,6.12E-05
2197500,35,1072,50989,1.93E-05
0,0,52060,1,1.42E-07
400000,1,28470,23591,0.000662684
0,0,52060,1,1.42E-07
1300,1,33228,18833,0.000809404
1202172,17,5779,46282,8.19E-05
2893172,14,1716,50345,1.44E-05
99000,7,20655,31406,0.000370048
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1015000,14,9912,42149,8.10E-05
0,0,52060,1,1.42E-07
40000,1,31848,20213,0.000824873
0,0,52060,1,1.42E-07
1148000,10,11140,40921,0.000154114
933700,30,2774,49287,6.58E-05
2277065,39,901,51160,9.18E-06
200000,2,28901,23160,0.000691164
774223,3,25988,26073,0.000707593
1068000,11,11537,40524,0.000135328
1525000,5,11092,40969,0.000281712
0,0,52060,1,1.42E-07
1064296,5,20989,31072,0.000656584
0,0,52060,1,1.42E-07
1600000,7,8156,43905,0.000202992
871360,15,9650,42411,7.90E-05
1440000,8,8843,43218,0.000196936
501405,2,27512,24549,0.00066816
1500200,8,8191,43870,0.000184884
1388773,10,8136,43925,0.000125991
13000,1,32575,19486,0.000795524
15000,1,32532,19529,0.000789535
100000,1,30868,21193,0.000820987
508000,6,22830,29231,0.000452892
1338000,14,6593,45468,7.38E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2981900,10,1990,50071,2.93E-05
1360000,6,12342,39719,0.000327326
2204142,15,2732,49329,6.26E-05
1094984,33,2235,49826,4.55E-05
1800000,6,7717,44344,0.000187764
0,0,52060,1,1.42E-07
1227277,15,6827,45234,0.000102794
1150000,10,11106,40955,0.000151837
0,0,52060,1,1.42E-07
245000,3,28170,23891,0.000749948
925080,6,21210,30851,0.000441964
0,0,52060,1,1.42E-07
1190000,11,9768,42293,0.000110735
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1525000,5,11092,40969,0.000281712
1024000,8,15699,36362,0.000252359
165391,3,28452,23609,0.000760406
0,0,52060,1,1.42E-07
10000,1,32769,19292,0.000796693
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
3012637,14,1595,50466,9.18E-06
0,0,52060,1,1.42E-07
3224559,8,1836,50225,9.80E-06
0,0,52060,1,1.42E-07
1660000,10,5964,46097,9.39E-05
295000,1,29094,22967,0.000666331
1314440,16,5459,46602,0.000110869
4894500,17,429,51632,6.14E-05
2654000,8,2902,49159,3.96E-05
1278269,8,11039,41022,0.000235034
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2089039,10,4391,47670,7.13E-05
0,0,52060,1,1.42E-07
150000,3,28543,23518,0.000746349
1183681,17,5913,46148,9.05E-05
0,0,52060,1,1.42E-07
1140840,15,7658,44403,0.000110105
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
8024000,14,191,51870,2.73E-05
7000,1,32901,19160,0.000815323
2619781,43,532,51529,3.69E-07
0,0,52060,1,1.42E-07
1790000,4,8697,43364,0.000227278
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
1265000,16,5762,46299,9.68E-05
808000,19,6746,45315,5.73E-05
2169976,46,627,51434,2.94E-05
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
0,0,52060,1,1.42E-07
2682820,9,2680,49381,4.12E-05
2050000,7,5574,46487,0.000100971
1092690,7,15753,36308,0.000397287
0,0,52060,1,1.42E-07
1300000,18,4856,47205,6.96E-05
0,0,52060,1,1.42E-07
4175063,58,159,51902,5.44E-07
114000,9,16798,35263,0.000234247
0,0,52060,1,1.42E-07
1218900,9,10945,41116,0.00017286
1253060,20,4413,47648,9.04E-05
1998700,14,3582,48479,2.60E-05
0,0,52060,1,1.42E-07
150000,1,30211,21850,0.000733061
0,0,52060,1,1.42E-07
316100,4,27408,24653,0.000809375
988938,25,3913,48148,4.24E-05
4259581,27,318,51743,3.97E-06
